label,text_split,neg_or_pos
责任免除,"3.1 责任免除 

在以下情况下，我们将不承担因被保险人罹患本合同所约定的疾病（包括重大疾病、中症疾病及轻症疾病）而支付疾病保险金（包括首次重大疾病保险金、中症疾病保险金、轻症疾病保险金、重大疾病关爱保险金、重大疾病扩展保险金以及重度恶性肿瘤扩展保险金）和豁免保险费（包括重大疾病豁免保险费）等责任",1
责任免除,"：

（1）您故意对被保险人实施杀害或伤害行为；
（2）被保险人故意实施犯罪行为或抵抗依法执行的刑事强制措施；
（3）被保险人故意自伤，或在本合同成立之日起两年内自杀，但若被保险人在自伤或自杀时为无民事行为能力人，则不受此限制；
（4）被保险人使用、吸食或注射毒品；
（5）被保险人感染艾滋病病毒或确",1
责任免除,"诊为艾滋病，除非本合同另有约定；
（6）遗传性疾病、先天性畸形、变形或染色体异常，除非本合同另有约定；
（7）被保险人在醉酒后驾驶、无有效驾驶证驾驶或驾驶未持有效行驶证的机动车期间遭遇意外伤害。

请注意，毒品是指《中华人民共和国刑法》规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因以及其",1
责任免除,他国家管制的成瘾麻醉药品和精神药品，但不包括医生处方并遵医嘱使用的含有毒品成分的药物。艾滋病病毒为人类免疫缺陷病毒（HIV），而艾滋病则是由该病毒引发的获得性免疫缺陷综合征（AIDS）。遗传性疾病是指生殖细胞或受精卵中的遗传物质发生突变或畸变而导致的疾病，通常具备由亲代传递给后代的特点。先天性畸形、,1
责任免除,"变形或染色体异常则是指被保险人出生时即存在的相关情况，依据世界卫生组织的国际统计分类标准进行界定。

酒后驾驶的定义是指在车辆驾驶人员血液中酒精含量达到或超过法律规定标准时，交通管理部门将其认定为饮酒后驾驶或醉酒后驾驶的情形。无合法有效驾驶证的情形包括但不限于未持有驾驶证、驾驶证过期、驾驶与驾驶证准",1
责任免除,驾车型不符的车辆，以及在驾驶证被暂扣、吊销等情况下驾驶。无合法有效行驶证则包括未依法取得行驶证的车辆、未按规定进行安全技术检验的车辆及行驶证已过期的情况。机动车是指以动力装置驱动或牵引，并在道路上行驶的供人员乘坐或用于运送物品及进行工程作业的轮式车辆。,1
责任免除,"3.1 责任免除

（一）在以下情况下，若被保险人因本合同所涵盖的疾病（包括重大疾病、中症疾病及轻症疾病）而导致保险公司不承担任何赔偿责任，包括但不限于第一次重大疾病保险金、中症疾病保险金、轻症疾病保险金、重大疾病关爱保险金、重大疾病扩展保险金和重度恶性肿瘤扩展保险金，以及相关的豁免保险费（如重大疾",1
责任免除,"病豁免保险费等）：

（1）被保险人遭受故意杀害或故意伤害；

（2）被保险人故意实施犯罪行为或抵抗依法采取的刑事强制措施；

（3）被保险人故意自伤，或在本合同签订或恢复效力之日起两年内自杀，但被保险人若在此期间为无民事行为能力人则不在此列；

（4）被保险人使用、吸食或注射非法毒品；

（5）被",1
责任免除,"保险人感染艾滋病病毒或罹患艾滋病，除非本合同另有特别约定；

（6）被保险人因遗传性疾病、先天性畸形、变形或染色体异常而导致的健康问题，除非本合同另有明确约定；

（7）被保险人在酒后驾驶、无有效驾驶证驾驶或驾驶未持合法有效行驶证的机动车时遭遇意外伤害。

请注意，毒品指《中华人民共和国刑法》中规定",1
责任免除,"的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因及其他国家管制的成瘾性麻醉药物和精神药品，然而，不包括依医嘱使用的含毒品成分的处方药。

感染艾滋病病毒指人类免疫缺陷病毒（HIV），而艾滋病则是由该病毒引起的获得性免疫缺陷综合征（AIDS）。当血液或其他样本中检测到艾滋病病毒或其抗体呈阳性且未",1
责任免除,"出现临床症状时，视为感染；如同时出现明显症状，则为患病。

遗传性疾病是指由于生殖细胞或受精卵的遗传物质发生突变或畸变而引发的疾病，通常具有家族遗传特征。先天性畸形、变形或染色体异常则指被保险人在出生时即存在的异常情况。

酒后驾驶定义为车辆驾驶人员在事故发生时，其每百毫升血液中的酒精含量达到或超过",1
责任免除,"法律规定的标准。无有效驾驶证驾驶则涵盖多种情形，如没有持证、持证过期或驾驶与驾驶证不符车型的车辆等。

无合法有效行驶证指机动车在未依法取得行驶证或行驶证已过期的情况下上路行驶。",1
责任免除,"3.1 责任免除

（一）在以下列示的情况下，若被保险人发生本合同所约定的疾病（包括重大疾病、中症疾病和轻症疾病），我们将不承担支付疾病保险金（包括首次重大疾病保险金、中症疾病保险金、轻症疾病保险金、重大疾病关爱保险金、重大疾病扩展保险金及重度恶性肿瘤扩展保险金）及豁免保险费（包括重大疾病豁免保险费",1
责任免除,"和其他豁免保险费）的责任：

（1）您对被保险人实施故意杀害或伤害行为；
（2）被保险人参与故意犯罪或抵抗依法采取的刑事强制措施；
（3）被保险人故意自残，或在本合同生效或恢复效力后的两年内自杀，且被保险人在自残或自杀时为无民事行为能力人的情况除外；
（4）被保险人滥用毒品，包括但不限于服用、吸食或",1
责任免除,"注射；
（5）被保险人感染艾滋病病毒或被诊断为艾滋病，尽管本合同另有特别约定的情况除外；
（6）被保险人因遗传性疾病、先天性畸形、变形或染色体异常而导致的疾病，亦可依据本合同的特别约定进行处理；
（7）被保险人在酒后驾驶、无合法有效驾驶证情况下驾驶，或操作无合法有效行驶证的机动车辆期间发生意外伤害。",1
责任免除,"

请注意，毒品的定义包括《中华人民共和国刑法》所规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因等能使人上瘾的麻醉药品及精神药品，但不包括经过医生处方并按照医嘱使用的药物。艾滋病病毒指人类免疫缺陷病毒（HIV），而艾滋病则是由该病毒引起的获得性免疫缺陷综合征（AIDS）。遗传性疾病通常是",1
责任免除,"由亲代传递给后代的基因突变或畸变引起。此外，先天性畸形和染色体异常是指被保险人在出生时就已存在的身体缺陷，具体标准依照世界卫生组织《疾病和有关健康问题的国际统计分类》第十次修订版（ICD-10）确定。

关于酒后驾驶的定义，指的是在检测或鉴定中，驾驶人员每百毫升血液中的酒精含量达到法律规定的标准，被",1
责任免除,认定为饮酒后驾驶或醉酒驾驶的情况。无合法有效驾驶证驾驶指在下列情形之一：未持有驾驶证或驾驶证已过期；驾驶与许可证不符的车型；持审验不合格或未按规定审验的驾驶证；在暂扣、扣留、吊销、注销驾驶证期间驾驶；以及在学习驾驶证的条件下未遵循相关规定学习驾车。最后，无合法有效行驶证指机动车被注销登记、未取得行驶,1
责任免除,证违法上路、未按时进行安全技术检验或行驶证已过期的情况。,1
责任免除,"（8）战争、军事冲突、暴乱或武装叛乱；
（9）核爆炸、核辐射或核污染。
如因上述第（1）项情形导致被保险人发生重大疾病，本合同将终止，并向被保险人退还本合同的现金价值；如因上述其他情形导致被保险人发生重大疾病，本合同同样终止，我们将向您退还本合同的现金价值。

（二）若您投保了本合同的基本计划2或计",1
责任免除,"划4，因下列情况之一导致被保险人身故，我们不承担支付身故保险金的责任：
（1）您对被保险人的故意杀害或故意伤害；
（2）被保险人故意犯罪或抗拒依法采取的刑事强制措施；
（3）自本合同成立或恢复效力之日起2年内，被保险人自杀，唯无民事行为能力人的情况除外；
（4）被保险人使用、吸食或注射毒品；
（5）",1
责任免除,"被保险人在酒后驾驶、无有效驾驶证驾驶，或驾驶未持有合法有效行驶证的机动车期间遭受意外伤害；
（6）战争、军事冲突、暴乱或武装叛乱；
（7）核爆炸、核辐射或核污染。
如因上述第（1）项情况导致被保险人身故，本合同将终止，并向投保人之外的其他权利人退还本合同的现金价值；如因上述其他情况导致被保险人身故，",1
责任免除,"本合同也将终止，并向您退还本合同的现金价值。

3.2 其他免责
除“3.1 责任免除”外，本合同中还有其他免除或减轻本公司责任的条款，以及与您存在重大利害关系的条款，具体内容请参见“2.3 等待期”、“2.4 保险责任”、“4.2 宽限期”、 “4.3 效力中止与恢复”、“5.2 保险事故通知”、",1
